"mu"	"tau"	"I2"
0.00618216547005034	0.0579013034808716	4.54275070998788
0.00982553886685549	0.0900133031283471	10.3149421855925
0.0179010116568073	0.0365717385383965	1.86318710602514
0.0166809664673804	0	0
-0.0251607981369218	0.115466109940425	15.9135907290194
-0.0122003392017449	0.000116882188785214	0.0000193923256399995
0.00639633836459659	0	0
0.0147841033009075	0	0
0.00897456498719075	0.0910055100333883	10.519543091206
0.00657468141938464	0.00282702340480559	0.0113433896224254
-0.00366982554427975	0.00149160218320036	0.00315809807548651
-0.00954429719153251	0.0608139319650752	4.98790714787194
0.0393485850313303	0.0891240997916093	10.132702717791
-0.0180006230190956	0	0
0.00905419694734753	0	0
-0.00192797857612894	0.0598389786994141	4.83693312619533
0.0508303170683813	0	0
-0.019746393231619	0.00159532297180647	0.00361255823103657
-0.0209684213519301	0.0453420717122356	2.83558878646532
0.00117119649601937	0	0
0.018798974283163	0.00215133151288457	0.00656930543585589
-0.00542333355530535	0	0
-0.0000738953738065513	0.0686672240024154	6.27329402616314
0.0148355348199177	0.0490207764776949	3.29857640253091
0.00553666657577338	0	0
-0.0238027162111798	0.0100438459419526	0.142992066372794
0.00528203020377528	0.00199327100293948	0.00563951184302403
0.0240017861105091	0.0342981071550289	1.64240967252715
0.0180841349957864	0	0
-0.0367024964546473	0	0
0.0252787136000417	0.0711151067818712	6.69804102527776
-0.0164057388329245	0.00195096242802208	0.00540266022379524
0.017339824304484	0.07549991557518	7.48574287819403
-0.0339139963873347	0.000763301252470298	0.000827030766664685
-0.0174978713276606	0.0556812969407965	4.21548266666023
-0.0186718087588371	0	0
0.0218256939081907	0.0359625854539268	1.80274569176943
0.00147703637464902	0.0713117609462636	6.73263885289068
0.00112428672415949	0.0486164165863808	3.24614181882517
0.00449622949486306	0.0304809913902698	1.30167116322266
0.0283155249913459	0.042136272524258	2.45830538706945
-0.000965199017441271	0	0
-0.0122889835714898	0.000665104954255224	0.000627929586683247
0.00139203262443728	0.10680487555266	13.9359683477767
-0.0167949412191056	0	0
0.00369992114634183	0.0240361453546734	0.813421896225195
-0.00514742297216959	0.00209613106150857	0.00623653105736906
0.00569727672635118	0.0840046728779327	9.10500460702786
0.00139132342746568	0	0
0.0224596737044744	0.0201294416518537	0.571881419964677
0.0257435705744649	0.000574864787959998	0.000469097033096008
0.00569630982626609	0.0831529511358972	8.93772781711353
-0.0348866997574323	0.0398912768104529	2.20896196626965
-0.0180222801763776	0	0
-0.00726863431474602	0.00261288217386399	0.00969015834906096
-0.0171270757277288	0	0
-0.00423417100123148	0	0
-0.00946519861567136	0.000824791878896365	0.000965645823445498
0.00815236312023299	0	0
-0.00190196040653823	0	0
-0.016424518221584	0.0677392986443368	6.1151910045987
-0.0328146202865105	0	0
0.00245723958537924	0	0
-0.0425496457242121	0	0
0.00909636188836894	0.0400085006733659	2.22167462994599
-0.0269339365974637	0.000353627582704221	0.000177510808351764
0.0211047120657695	0.0411425395079208	2.34640900025327
0.0212991260351227	0	0
-0.036956908222249	0.0668863293763016	5.97129450863652
-0.0121338142071249	0.0541235888253767	3.99220624677954
0.00862277997853541	0.000720927084967978	0.000737756064458374
0.0236730415741014	0.00194643532877535	0.00537761751894764
-0.0152709279224312	0.000202165144515743	0.0000580157107532343
-0.00137449330287385	0	0
0.0215449558664984	0.065924379068902	5.81068133946756
0.0136968158076161	0	0
-0.0260852622090236	0.072930216216619	7.02001112058659
-0.00242039623829767	0.072926748620418	7.01939043611912
0.00934783739392404	0	0
0.0170181831270499	0	0
-0.0118127974907407	0.0401806776739074	2.24040844302375
0.00458353458336658	0.0651114168713402	5.6763380682809
0.0493607612697883	0.105800313578745	13.7108235515319
-0.00282800087712751	0	0
-0.00358681233077906	0.019857870954098	0.556640069655026
0.0103285605487073	0	0
-0.0109727163161133	0.0743273567197693	7.27180913778786
0.00758811511563995	0.000286023279352493	0.000116127631115672
-0.0263556675176161	0.0761247709221216	7.6007063925058
0.0282029921535285	0.0391329086274637	2.12754161095851
-0.00313102572354562	0.000843951519435996	0.00101102970538716
-0.00558685832332903	0.0525975172739861	3.77863808404213
0.00690488713806657	0.0403193164303258	2.25554633188993
-0.00444992359341334	0	0
-0.032694458298233	0	0
0.00539746128260853	0.00048843917679972	0.000338651355650868
-0.0129312987611721	0.0286198823622791	1.14934012663766
-0.0210673833275636	0.0868526604112166	9.67211399128561
0.00810917311934775	0	0
-0.0146592798853079	0.000438960074695429	0.000273515638326294
-0.00267805194664465	0.0720873947932128	6.86977659314063
0.00617584777365053	0	0
-0.00447654250009817	0	0
-0.0260037182104204	0.00837903850973982	0.0995609604815771
0.0248915489977961	0	0
-0.00196190690090577	0.0022017174328224	0.00688060437194818
0.0184375206333051	0	0
-0.0423386228218584	0.000781076155334755	0.000865996838887373
0.0084895586507632	0.00167850608602129	0.0039990955454264
0.039154027376457	0.0613983058370632	5.07933498606755
0.023453865487666	0	0
0.00890573156438857	0	0
-0.00106739345843163	0.00190577828573289	0.00515532046142896
-0.0215938256803155	0.0380986728638315	2.01881121010911
0.0229117741991428	0.0530498059364921	3.8413958040789
-0.0141506811064898	0	0
0.00889588552948556	0.00148773543980455	0.00314174607011898
-0.00419476523261453	0	0
0.0203609150336123	0	0
-0.00366011788495548	0	0
-0.00120568038255707	0	0
0.0120042776021055	0.0525616630963943	3.77368260514668
0.00552959999998167	0.117326637009419	16.3460557396973
0.0131014728509043	0.0915764932817377	10.6378734907287
0.00247694950679943	0.00196819363022459	0.00549851066127036
0.024616630938216	0.00113989650575266	0.00184440436978422
-0.0335306053362028	0.0290867221004296	1.1866927968211
-0.0127512943883822	0	0
0.0218645450066972	0.0690609779900635	6.34087035936184
0.0166459444898303	0.0699635583926392	6.49685685118362
0.00634940092021621	0.00144673535468277	0.00297097224339542
0.000717562173867061	0.000417893387496921	0.000247892410020193
-0.000947737983488345	0.0845956390566107	9.22170606904337
0.0203614942459115	0.00198094134564609	0.00556996351427469
-0.0156462043131911	0.000628493745708585	0.000560702888503136
-0.00930560131345945	0.00102521314178697	0.00149195305346609
0.00223065743693436	0	0
-0.0104102203432657	0.0102932569261011	0.15017106455662
-0.00445416574958343	0.00229049537658646	0.00744663051067995
-0.00160219459426325	0.10334478822357	13.1645896969054
0.0112762736410583	0	0
0.0235932176213761	0.0466827064263656	3.00064224533641
0.0227928440936439	0	0
-0.000940452501257999	0	0
0.0367026050760928	0.000952770829611192	0.00128855991223146
0.00999914385968074	0.0486121989921736	3.24559690072716
0.00053002885354237	0.0505249887510123	3.49692960845764
0.00711848134202287	0.0941498261282649	11.1763722726445
0.0289002804394655	0.000762182016271928	0.000824607197985049
0.0216487203551186	0	0
0.020413587984133	0.0026440258241232	0.00992251120616848
-0.00352425006829185	0	0
0.0188472830456449	0.0196227361924408	0.543607127640124
0.0237246297609898	0.0445759446268137	2.74318109394838
-0.0164089359444681	0.00202839495021958	0.00584000186466967
0.0205417203276729	0.00100059059296089	0.00142115015591501
0.0241382820189621	0	0
0.00838332404741533	0	0
-0.0205681444244547	0.00194852428554347	0.00538916584290307
-0.00889350628099112	0	0
0.0158362527149808	0	0
-0.00747333691730051	0.112913602147982	15.3244190016203
0.0180601977785772	0.0764475493010656	7.66035088750575
0.0132770020832237	0.0811320384914092	8.54524240510768
-0.0237400922674948	0	0
-0.029000670829715	0.0364356744044679	1.84960497454237
0.00524562806388063	0.00131705281727307	0.00246223215059407
-0.00707796376755781	0.036057193252214	1.81207113473328
-0.0160056698010014	0.00615325391209873	0.0537167376995313
-0.0286988877861043	0	0
0.00669299126020584	0.0774996444884924	7.85597191346258
0.00882989291330884	0	0
0.010784959677346	0	0
-0.00478190962979006	0.0621075692224605	5.19123695249938
-0.0143119543728502	0.0101062347393974	0.144771435581471
0.00119212931618625	0.0537152385933477	3.93455416898578
0.0293359253814851	0.00214738697626324	0.00654523902380722
0.00353225406760677	0.000861244881846418	0.0010528876785088
-0.0105512905249591	0	0
0.0107612614992757	0.081935096218218	8.7004530269177
0.00120350840033986	0	0
0.018789170652643	0	0
0.021680800142273	0.0818644515787367	8.68675911282072
-0.000448486036711225	0.00140657356792079	0.00280831626554211
0.0161717106082596	0.105129228097278	13.5609535016683
-0.0086996923532409	0	0
0.0341096885800041	0.0847224807160221	9.2468216090654
-0.0115187906528899	0	0
0.0145156892449382	0.000872180718109948	0.0010797956681025
0.00216337520307992	0.0760720601952554	7.59098293042332
-0.0441190161538722	0.00230984481452895	0.00757296629446729
0.0205898236839437	0.000570114861277515	0.000461377092816302
0.0246982827291467	0.0729215091197662	7.01845262881584
-0.0290249839547043	0	0
0.0083308387940769	0.00188926070407118	0.00506634881661201
-0.0135948551393816	0	0
-0.0135506570230194	0.00206309289610418	0.00604149800728124
-0.012908992400084	0.0946844252895689	11.289286049176
-0.0064515790444625	0	0
-0.0143132735232293	0	0
-0.014292295651931	0.000164141302661867	0.0000382444917186403
0.0255341424726672	0	0
-0.038651108559282	0	0
0.0350707455903839	0.0549685205460992	4.11265880504095
0.00917279989433413	0.0841966661689185	9.14286175001436
-0.00687129146124547	0	0
0.000107939463755878	0	0
-0.00678126915871219	0.0485807884929628	3.24153992168547
-0.0012572063301484	0.00182241830548238	0.00471421051344548
0.00918543839940122	0	0
-0.026517116395697	0.0823639108801403	8.78374032160351
0.00512037129398619	0.0705284530973981	6.59524609729598
0.00283299740141512	0	0
-0.00658478617068718	0.02708641830587	1.03071102252816
0.0243838299808108	0.0201270885598554	0.571748488564788
0.0245648683289638	0.094645143801891	11.2809773601465
0.0241511629511966	0.00155115605160533	0.00341530471957314
0.0190721314121546	0	0
0.0146167391936628	0.0278476483251115	1.08881913939125
-0.00829730405640322	0.0778090463207854	7.91384990581909
-0.0162888858846913	0.0525772732413842	3.77583976246691
-0.0223882789006104	0.000636686265265616	0.000575415785087653
0.00897862806446122	0	0
-0.0252431795743655	0	0
0.00266776406473402	0.0011698575911315	0.00194263346622288
0.0166914015975327	0.0848494717470445	9.27199047253349
0.0306529172235541	0	0
-0.0177245094574922	0.123353709131272	17.7626191396704
0.0149103141707174	0.0832756368128331	8.96175580784119
-0.0176428458828813	0.0888948953065251	10.0859020298253
-0.0339724705385434	0	0
-0.0218967859140593	0.0185989255674259	0.488631789826574
-0.00143748605237577	0.103023162428467	13.0934887132315
-0.0146694360567294	0.0312616535163454	1.36827635293522
-0.00905385728865492	0	0
0.00172574315848567	0.0442686758559582	2.70651313839198
0.0377372296553935	0.0337999109655016	1.59579853477277
-0.0133215562631977	0	0
0.0454275581136684	0.0792081188928115	8.17752190296593
-0.0152581540418613	0.00180953842930776	0.00464781404161915
-0.0051168699277546	0.0319223569752837	1.4258901586276
-0.0155116429933482	0.0135962357128599	0.261717380116087
-0.0151393730223112	0.0387748345924868	2.08959472800741
0.0161450498132108	0	0
-0.0101134919452811	0.0874002666155137	9.7824950126942
0.00355198241974097	0	0
0.000794981715193116	0	0
-0.00902233011699862	0.0622161548033782	5.20845871290861
-0.00307608459973519	0.0596200538899048	4.80330229547525
0.024713952697901	0.0259121042706834	0.944102204580177
-0.0159700891943265	0	0
0.0127737774749207	0.0621733411021928	5.20166558047687
-0.00924316266781887	0	0
-0.00209482681590923	0.0149595555312541	0.316660045125488
-0.0135445815447072	0.0493546030572564	3.34214871862858
0.00100813227982886	0.00156493197808717	0.00347623510316998
-0.0104319395505309	0.0679318114988118	6.14785880794265
0.0117664161432306	0	0
0.0401113102846415	0.0487673074400644	3.26566414426371
0.00606881178813783	0	0
0.0118742682071237	0	0
-0.00841465159963444	0.0677321344865681	6.11397665860083
0.0260612599238426	0.00183061714836892	0.00475672124969195
-0.000746411679242404	0.0317070563070435	1.40699086422912
-0.0193453279730729	0.075471132300529	7.48046317759928
-0.00877223562882336	0.134017127191837	20.3155094131994
-0.0000276133947891186	0	0
0.0249239007278348	0.0383696141639956	2.04703726364509
-0.0125809400188383	0.0632913987778924	5.38027386517586
-0.00944528901766307	0.0021311932030584	0.006446900290566
-0.00368977582983454	0.112257410635178	15.1737705243144
0.028360234818833	0.0380434414215672	2.01307987983595
0.00795503245717533	0	0
-0.00537547526907378	0.0674438903267484	6.06519899889985
-0.0240679140121169	0	0
-0.00432139132175178	0	0
-0.0107828635838642	0	0
0.0106365744133918	0.00250016707502411	0.00887223094179649
0.0246152323706428	0.0113881045411941	0.18375426573119
0.034076715803426	0.131314338331833	19.6638525316052
0.00571314500853464	0.0633235895981014	5.38545339179248
-0.0169431141659227	0	0
-0.00400524628719944	0.0250996535207797	0.886343894753763
-0.00186433378771895	0.0558571676917637	4.24102299057897
-0.00450504676866046	0.000418712527318412	0.000248865179912331
-0.0210667444289023	0.0579799604516542	4.55453892216592
0.0149984298002589	0.000558463613701345	0.000442711852965808
-0.0028155226780243	0.0764142584633937	7.65419114678598
0.00540216251765451	0.124803650956381	18.1065960092347
0.00374939049702421	0.0212882858912794	0.639189776558202
-0.0350994058855237	0	0
0.0297766997368556	0.060609841099555	4.95614107376358
0.0154342081795299	0.0644486363674289	5.56776676172461
-0.0258826366320704	0.0587876143088965	4.67633599391273
0.0000791265710350989	0.106854076998205	13.9470198131575
-0.00273014266618018	0.000424438211104246	0.000255717911173284
0.0261788446002035	0	0
-0.00740572011502402	0.0712556224316551	6.72275514723989
0.0208190251964863	0.0473096443859468	3.07928086331383
-0.00602704555861072	0	0
0.00658966436647446	0	0
0.00884435460962164	0	0
0.0140533540578489	0.0729038064225017	7.01528441844227
0.00980315264160049	0	0
0.0303952537627707	0.0557417072087286	4.22424802790103
0.035330970932084	0.066813693266679	5.9591047648853
-0.0275276117643509	0.0591090169002236	4.72518580800871
-0.0104410154475918	0.0301463891451123	1.27361204554413
0.031781243076249	0.0717522925835283	6.81039560190287
-0.00204913196565665	0.00195619879978457	0.00543169898320279
0.00645962899088724	0.0612949548683699	5.06311448296241
0.033448755363816	0.0762866225799828	7.63059218003435
0.00705706573071537	0	0
-0.00603713379436338	0	0
0.00404738078392644	0.00134950916025399	0.00258507861275897
0.010952303349224	0.00234872993858613	0.00783006682240088
0.00528402536370263	0.0787627118915738	8.09323429250721
0.0330270882416335	0.0000746713176449188	0.00000791481746533324
0.00385215218057083	0.000195674620918047	0.0000543503160885924
-0.0330546458058752	0	0
-0.000394576127650135	0.00081766355505959	0.000949026780571153
-0.0185731559805092	0.00146330551935032	0.00303941588651799
-0.00328053357859111	0.000396822563020602	0.000223524459227277
-0.00764541285122949	0	0
0.0360752502840199	0.043123067974511	2.57180055930469
0.0195600927558658	0	0
-0.00659435297303929	0	0
-0.00399928547606425	0	0
-0.0216382952009731	0.0632321219143527	5.37074158243269
0.0140708841119408	0.0416533151125604	2.40362190092036
-0.0142608866585162	0.0574875971248535	4.48096495202953
0.0447474201255769	0.108299476861188	14.2726727808531
-0.0000663863932885769	0	0
0.0349423857712613	0.0706583167191505	6.61794721382672
-0.00658152526225302	0.0902781002513993	10.3694172687604
0.0270817254706062	0.0462516950397367	2.94711488007245
-0.00224792555784372	0.102367670158535	12.9489086286621
-0.0255503632210005	0.0683383497074947	6.21707431569867
-0.00253169861336123	0.0115956509183583	0.190500207180646
-0.0177387517647707	0	0
0.0196392946670492	0.0261182661465378	0.959040249521012
-0.0215921443774284	0.00174271295175143	0.00431088366859508
0.00917799416383802	0	0
-0.0100236409932976	0	0
-0.0226752730319233	0.0666055209558834	5.9242253486647
-0.000013468211111751	0.109273612610847	14.4932079541889
-0.0446004383782567	0.00142162887409925	0.00286875407810992
-0.0101367089141189	0.00235084697302421	0.00784418738229242
-0.000350993962064596	0.00163371203229372	0.00378850504274784
0.00761710663523279	0.0842640530919894	9.15616207070794
