"theta"	"prop_random"	"iteration"	"mu"	"tau"	"I2"	"mu_2"	"tau_2"	"I2_2"
6.7	0.04	41	-0.0664742099175896	0.315538809312292	58.5537214737888	0.0000256088581035073	0	0
6.7	0.04	42	-0.0753869844334491	0.400507437982803	69.4913083806565	0.0000165438849380342	0	0
6.7	0.04	43	-0.0401402676538733	0.173226248991714	29.8752455925286	0.000078819408974368	0	0
6.7	0.04	44	-0.102656968241736	0.464833494918395	75.4195338709435	0.0000610230406360798	0	0
6.7	0.04	45	-0.0010035862542353	0	0	-1.65714239704958e-19	0	0
6.7	0.04	46	-0.102553553627237	0.390768177661711	68.4518723486972	0.000136612121212055	0	0
6.7	0.04	47	-0.0635431460730138	0.366680594416202	65.6278454386141	0.000291799542502108	0	0
6.7	0.04	48	-0.0962115992547644	0.414134443167315	70.8932677831461	0.000240128715759084	0	0
6.7	0.04	49	-0.0446761818196126	0.140538459795439	21.8926916284222	0.000212788992841501	0	0
6.7	0.04	50	-0.124734268089594	0.480877306605021	76.6539220619312	0.000419121645903609	0	0
6.7	0.04	51	-0.073290133938587	0.335214271382741	61.4719794985626	0.0000827719612965408	0	0
6.7	0.04	52	-0.0270288812572986	0	0	0.0000993234639247592	0	0
6.7	0.04	53	-0.0338748238751662	0.265790056635166	50.0521519830176	0.000148114954374019	0	0
6.7	0.04	54	-0.0445582617278479	0.209510574384979	38.3920489656687	0.0000809872712777235	0	0
6.7	0.04	55	-0.0423813460163701	0.209629564833854	38.4246011326175	0.000458098835983764	0	0
6.7	0.04	56	-0.0672768272542463	0.283886044949689	53.3365421827553	0.0000212461353713328	0	0
6.7	0.04	57	-0.0292635341373778	0	0	0.0000541810304323855	0	0
6.7	0.04	58	-0.069492204667766	0.25728450198258	48.4558837578217	0.0000932005074615376	0	0
6.7	0.04	59	-0.0820786560126228	0.320758897979521	59.3396078591908	0.000307416927002927	0	0
6.7	0.04	60	-0.0741823713185172	0.317098754750346	58.813498274713	0.000014976310576403	0	0
6.7	0.04	61	-0.0782282596368343	0.385376244179654	67.831282178434	0.0000554599074367312	0	0
6.7	0.04	62	-0.020441514689362	0	0	0.000135991046694857	0	0
6.7	0.04	63	-0.0740134079801297	0.293000981949494	54.9294388451133	0.0000299510786247334	0	0
6.7	0.04	64	-0.0791706686151749	0.385946763216462	67.8826291483105	0.000300611298476953	0	0
6.7	0.04	65	-0.0675464073893887	0.302847643864184	56.5586840078414	0.000102960631277405	0	0
6.7	0.04	66	-0.0513915586447169	0.235543902262661	44.049753374965	0.0000414890950031596	0	0
6.7	0.04	67	-0.0721837779038227	0.271839681090009	51.2148433746298	0.000196021885068974	0	0
6.7	0.04	68	-0.0684376747773569	0.29255324135591	54.8529289742305	0.000147373783899101	0	0
6.7	0.04	69	-0.0650203202035441	0.291310944416602	54.6567145160488	0.000104500861879168	0	0
6.7	0.04	70	-0.045456121313006	0.17997154198033	31.5032306122932	0.00025172811675894	0	0
6.7	0.04	71	-0.0685688601749909	0.204903382372091	37.3691014030578	0.000137397974743318	0	0
6.7	0.04	72	-0.0643514351823929	0.261642590906363	49.2983240673899	0.000279136327580385	0	0
6.7	0.04	73	-0.0665255831508851	0.371011968207446	66.1455168779814	0.0000594801155345348	0	0
6.7	0.04	74	-0.122735645355071	0.432042903579124	72.6032523975615	0.000710322208454375	0	0
6.7	0.04	75	-0.0882893441928611	0.395215036547632	68.9206233186493	0.00000356143326262203	0	0
6.7	0.04	76	-0.0716080098137403	0.25417458894615	47.8338123167424	0.000260853030748312	0	0
6.7	0.04	77	-0.107013542781155	0.378341424184558	67.0080716790166	0.0000735036474645209	0	0
6.7	0.04	78	-0.0416800154771171	0.0455393968015748	2.86092250652459	0.000106390163583079	0	0
6.7	0.04	79	-0.100694987997796	0.372247383587897	66.2933509918161	0.0000944810065778352	0	0
6.7	0.04	80	-0.0652057485716327	0.31072373938639	57.8325683797394	0.000220742849027789	0	0
6.7	0.04	81	-0.0811956763879414	0.424846099761678	71.92762149315	0.000243894644838004	0	0
6.7	0.04	82	-0.08857820189943	0.404458231353215	69.8787573288468	0.0000400341768525976	0	0
6.7	0.04	83	-0.0838367186467689	0.395306276514048	68.9390696505646	0.0000245045361125753	0	0
6.7	0.04	84	-0.082007400077435	0.305187075741414	56.9140752589079	0.0000705933769538238	0	0
6.7	0.04	85	-0.0597978647783534	0.235148754641572	43.9812457213016	0.00000288405072121639	0	0
6.7	0.04	86	-0.0425175488578408	0.193855334637177	34.7948004401144	0.0000408711110102174	0	0
6.7	0.04	87	-0.0804861699989163	0.330206395523648	60.7662811142682	0.0000277383103012866	0	0
6.7	0.04	88	-0.0411794117908886	0.154330883694459	25.2488254033032	0.0000278093363687402	0	0
6.7	0.04	89	-0.0569792081113223	0.387067068419858	68.0176939558196	0.000944924801714194	0.00289255736081737	0.783035166457081
6.7	0.04	90	-0.0254922667109327	0.0692420262301821	6.37654347566624	0.0000896926253868452	0	0
6.7	0.04	91	-0.0585939436929021	0.280774226447831	52.8038851293232	0.0000402249820111853	0	0
6.7	0.04	92	-0.0872555009658488	0.33750073320644	61.801240986485	0.000101421716397392	0	0
6.7	0.04	93	-0.0722435101122106	0.31755279356666	58.8614356040448	0.0000212556250421064	0	0
6.7	0.04	94	-0.0179969455749566	0	0	0.000167101292387842	0	0
6.7	0.04	95	-0.0144239490370258	0	0	0.0000334521094511509	0	0
6.7	0.04	96	-0.0248975744674462	0.0839254670103375	9.08998070392901	0.0000455050625139611	0	0
6.7	0.04	97	-0.0902076587573241	0.339757336172615	62.10251295101	0.000114448652065202	0	0
6.7	0.04	98	-0.066197119154967	0.257638508944099	48.5332465037772	0.000196307379826279	0	0
6.7	0.04	99	-0.0528187940298649	0.263913228355603	49.6991861989464	0.0000586008594342604	0	0
6.7	0.04	100	-0.0160832759883066	0	0	0.0000719216276186544	0	0
6.9	0.04	1	-0.0841089337025595	0.30315982719346	56.6200551728358	0.0000757126992830632	0	0
6.9	0.04	2	-0.0431846419016407	0.185435999324087	32.817676677723	0.0000317118891934587	0	0
6.9	0.04	3	-0.0833851501839822	0.332132466993531	61.0409611029457	0.0000725062630244168	0	0
6.9	0.04	4	-0.0433945613486892	0.17959775526233	31.3990270643355	0.000130472362049143	0	0
6.9	0.04	5	-0.0466174812856019	0.122961650720532	17.6819930074587	0.0000664362708306354	0	0
6.9	0.04	6	-0.0519386608638472	0.249351223094843	46.8990845693082	0.0000946138848336951	0	0
6.9	0.04	7	-0.0572523102798617	0.243660959885963	45.7457993734112	0.0000930828532316102	0	0
6.9	0.04	8	-0.049025122524597	0.240463773523301	45.0641715121508	0.000096165321875223	0	0
6.9	0.04	9	-0.0196139771507816	0	0	0.0000450045738345006	0	0
6.9	0.04	10	NA	NA	NA	0.0000122731572349852	0	0
6.9	0.04	11	-0.0795431079197577	0.315996761006187	58.6497475607753	0.000142537112376414	0	0
6.9	0.04	12	-0.0260818671016073	0.0727302179404107	6.98075008535343	0.000144055581969395	0	0
6.9	0.04	13	-0.0668566001569096	0.344886730349043	62.8140973684281	0.000522080208089219	0	0
6.9	0.04	14	-0.0889514569174849	0.348891010005206	63.3434641856267	0.000238655765792684	0	0
6.9	0.04	15	-0.0467896463589637	0.285013551454197	53.5546479201811	0.000210823123463022	0	0
6.9	0.04	16	-0.0656861621202691	0.343866022359847	62.6401676661031	0.000155925245093561	0	0
6.9	0.04	17	-0.058153631220349	0.276303606134319	52.0182313401547	0.000324017199914435	0	0
6.9	0.04	18	-0.0426516452785988	0.182533867742556	32.1210321377851	0.000264322164595939	0	0
6.9	0.04	19	-0.0510576632102659	0.304624948301193	56.8310921363953	0.000240362977015634	0	0
6.9	0.04	20	-0.0642814545833873	0.241663504594458	45.3356464934201	0.000142731916807266	0	0
6.9	0.04	21	-0.0435675090598203	0.189420540849977	33.7379689826916	0.0000568792442034613	0	0
6.9	0.04	22	-0.0254333002694704	0.176904580766627	30.7781743460154	0.000453289144585848	0	0
6.9	0.04	23	-0.0364405373887819	0.167765492099402	28.5527403063818	0.0000307608730056499	0	0
6.9	0.04	24	-0.039822325846902	0.153957805094089	25.1766907922017	0.0000968137436979416	0	0
6.9	0.04	25	-0.0275611908614007	0	0	0.0000445349454561953	0	0
6.9	0.04	26	-0.0232789934569948	0	0	0.0000627551004205596	0	0
6.9	0.04	27	-0.144329428849527	0.528132213654697	79.8451438684024	0.000146986451764647	0	0
6.9	0.04	28	-0.0970161842799998	0.321125812108685	59.4110318468656	0.00010506542333422	0	0
6.9	0.04	29	-0.0802987817352991	0.309495217870779	57.6155716108011	0.0000533745714234976	0	0
6.9	0.04	30	-0.0357347717823884	0.00216903745469439	0.00667428404638367	0.000143178479276723	0	0
6.9	0.04	31	-0.00711571861775607	0	0	0.000146484521112368	0	0
6.9	0.04	32	NA	NA	NA	0.000115570219475103	0	0
6.9	0.04	33	-0.0348227230568554	0.0304121915513645	1.29502113642651	0.000102523784290487	0	0
6.9	0.04	34	-0.0218450246534087	0	0	0.000388140850785397	0	0
6.9	0.04	35	-0.0858080774495985	0.414004573427763	70.856304648349	0.000207805627937238	0	0
6.9	0.04	36	-0.0657178324802566	0.206481079433053	37.6800873570443	0.00022850071225293	0	0
6.9	0.04	37	-0.0554285013515736	0.280930406754722	52.847510720327	0.000245107588978916	0	0
6.9	0.04	38	-0.0699100988497678	0.26587823220968	50.0827995443747	0.0000430988768442559	0	0
6.9	0.04	39	-0.0520191857782724	0.290129454853595	54.4441424032345	0.000631084422003729	0	0
6.9	0.04	40	-0.0552027565023251	0.134916011403761	20.5350329657402	0.000253176122973259	0	0
6.9	0.04	41	-0.0557014198008427	0.275051621158551	51.7839198713982	0.0000169667488424544	0	0
6.9	0.04	42	-0.068747344639049	0.345607609906623	62.910342653434	0.000440951678348581	0	0
6.9	0.04	43	-0.0225109151228667	0	0	0.0000740402518882427	0	0
6.9	0.04	44	-0.056055068506216	0.33666876603668	61.6524741441129	0.00012374976784884	0	0
6.9	0.04	45	-0.0216977186437927	0	0	0.0000634829172885363	0	0
6.9	0.04	46	-0.0541660875018138	0.140249827798043	21.8299958988585	0.000146883624388086	0	0
6.9	0.04	47	-0.0640667117907513	0.289015679184089	54.2338668931435	0.0000444356722210668	0	0
6.9	0.04	48	-0.0248099794823948	0	0	0.0000668311237909776	0	0
6.9	0.04	49	-0.0479189831214897	0.319820288349194	59.204434717022	0.000206596018116832	0	0
6.9	0.04	50	-0.0494943612198182	0.214312441208346	39.460355128483	0.000213171935262263	0	0
6.9	0.04	51	-0.0165131476772738	0	0	0.0000260940112109981	0	0
6.9	0.04	52	-0.0722647329494085	0.374792819789	66.6133951092457	0.0000680012197530777	0	0
6.9	0.04	53	-0.0865952125456815	0.379272282885908	67.1255210829708	0.000181974206936247	0	0
6.9	0.04	54	-0.0638779992773591	0.241020063675313	45.1919828325422	0.000161044114991611	0	0
6.9	0.04	55	-0.0470049753679771	0.231016460652061	43.1002267070033	0.000350471470151259	0	0
6.9	0.04	56	-0.0713048753675282	0.29632363013156	55.4899559867106	0.00000568415700865785	0	0
6.9	0.04	57	-0.0988533672895552	0.342595945557939	62.4794914808542	0.000148592953898594	0	0
6.9	0.04	58	-0.061124177856304	0.197383185565099	35.6147149634922	0.0000303159800675233	0	0
6.9	0.04	59	NA	NA	NA	0.000379191438783288	0	0
6.9	0.04	60	-0.0136223110973906	0	0	0.000195486547887444	0	0
6.9	0.04	61	-0.0222286520678816	0	0	0.000245188070338003	0	0
6.9	0.04	62	-0.024134891847889	0	0	0.0000947763327475257	0	0
6.9	0.04	63	-0.125381473217241	0.48485613095385	76.9411716127933	0.000364805630675375	0	0
6.9	0.04	64	-0.0881121826534918	0.405303293572391	69.9679154987997	0.0000959993337564538	0	0
6.9	0.04	65	-0.106477814473345	0.395648095276446	68.9651206110176	0.000227702361320902	0	0
6.9	0.04	66	-0.0473379245204089	0.189924605186592	33.880417673239	0.000307081352120161	0	0
6.9	0.04	67	-0.0257258778665938	0	0	0.0000200803404983245	0	0
6.9	0.04	68	-0.0366470110126421	0.141903562890585	22.2236218742428	0.0000906118440766	0	0
6.9	0.04	69	-0.0500128416328157	0.2171285414777	40.092333099219	0.000245862358557969	0	0
6.9	0.04	70	-0.104191338419997	0.405117779545112	69.9708081549946	0.000105954883255077	0	0
6.9	0.04	71	-0.055562974649806	0.265598890415622	50.0360298959545	0.0000195582675580725	0	0
6.9	0.04	72	-0.0492147769877378	0.172637335987239	29.7362441580787	0.0000345675256051621	0	0
6.9	0.04	73	-0.0244589563644827	0	0	0.000189754553493507	0	0
6.9	0.04	74	-0.114843892707033	0.441487370659048	73.4582372670244	0.000321729680940859	0	0
6.9	0.04	75	-0.0257773443064523	0	0	0.0000193795268862772	0	0
6.9	0.04	76	-0.0156753758766999	0	0	0.0000169517607886045	0	0
6.9	0.04	77	-0.0198421807514936	0	0	0.000166357751627359	0	0
6.9	0.04	78	-0.0294931481053269	0.000571032914097857	0.000462283304469799	0.0000807982117642701	0	0
6.9	0.04	79	-0.0648227399209904	0.271648644853216	51.1371001726017	0.000354909611501536	0	0
6.9	0.04	80	-0.0479497730543413	0.270837486250093	51.0037420279149	0.00025563728207368	0	0
6.9	0.04	81	-0.0193809959648997	0	0	0.000297300041798233	0	0
6.9	0.04	82	-0.0487125000335535	0.310929662276543	57.8457435586019	0.000366318134398312	0	0
6.9	0.04	83	-0.0777165118576029	0.345931187109589	62.9515734984056	0.000229058411922895	0	0
6.9	0.04	84	-0.0471651496969622	0.184252265687873	32.5042602900628	0.000123998406420885	0	0
6.9	0.04	85	-0.0729400741409554	0.334167495322872	61.3284123331379	0.00016170386819636	0	0
6.9	0.04	86	-0.0105266527746832	0	0	0.000199216810760784	0	0
6.9	0.04	87	0.0090953668249605	0	0	0.000211963730041724	0	0
6.9	0.04	88	-0.0804035059090865	0.338967640678119	62.0100533121343	0.000719185184469402	0	0
6.9	0.04	89	-0.0431684761342125	0.191805146339751	34.323719429084	0.000151026569362361	0	0
6.9	0.04	90	-0.0253949935251774	0	0	0.0000393520695203558	0	0
6.9	0.04	91	-0.0762074480004615	0.341912896058881	62.4180027237991	0.0000207628149236559	0	0
6.9	0.04	92	-0.0310664296008841	0.0768197961907962	7.73212482097958	0.0000036241350791217	0	0
6.9	0.04	93	-0.0645772433316682	0.288423297261624	54.1681749191928	0.000036232542921325	0	0
6.9	0.04	94	-0.0379724603789451	0.180193007123353	31.5620189730903	0.0000793215363363179	0	0
6.9	0.04	95	-0.104405315270251	0.358682039394614	64.6198927992693	0.000138907605653688	0	0
6.9	0.04	96	-0.0113106811160685	0	0	0.0000588859463453284	0	0
6.9	0.04	97	-0.0814308147239355	0.284412720672125	53.4437990065242	0.000502054366537341	0	0
6.9	0.04	98	-0.0993335863398481	0.444097786558807	73.6822299828103	0.000375976090891913	0	0
6.9	0.04	99	-0.0869136294794954	0.376763857102274	66.8364336395595	0.000341524238384787	0	0
6.9	0.04	100	-0.0487875645187595	0.294094745482232	55.0837490537224	0.000166500962189179	0	0
7.1	0.04	1	-0.0695301182279245	0.32438270371101	59.9178101222869	0.0000487335191864409	0	0
7.1	0.04	2	-0.0015272965636424	0	0	0.000168922664578923	0	0
7.1	0.04	3	-0.0522512150524412	0.232417965414936	43.3794653709957	0.000365591078623367	0	0
7.1	0.04	4	-0.0163441152311299	0	0	0.000119064009655044	0	0
7.1	0.04	5	-0.0685111918947975	0.3582518884805	64.5557841853361	0.0000641577706205013	0	0
7.1	0.04	6	-0.0224272896180918	0	0	0.000129848862224967	0	0
7.1	0.04	7	-0.0327847292086857	0.242955077998462	45.5716272528277	0.0000337014326334899	0	0
7.1	0.04	8	NA	NA	NA	0.000122585703601325	0	0
7.1	0.04	9	-0.101607651578842	0.425203949770403	71.9722113105832	0.0000371645578258974	0	0
7.1	0.04	10	-0.0468513680181324	0.234067006096147	43.7559309083019	0.0000471964963412801	0	0
7.1	0.04	11	-0.0907732235346581	0.383046983986867	67.5526136608832	0.0000533610180826398	0	0
7.1	0.04	12	-0.0480453326520962	0.166135892745625	28.145775718103	0.000261875675924934	0	0
7.1	0.04	13	-0.0485326520625991	0.191146345735047	34.1560876268749	0.000206070806052592	0	0
7.1	0.04	14	-0.074191446564984	0.235815371391578	44.1084755813837	0.000162375515401834	0	0
7.1	0.04	15	-0.077519428602233	0.380425690502943	67.2650732553111	0.000036206701425343	0	0
7.1	0.04	16	-0.0158914457582166	0	0	0.0000979983466685845	0	0
7.1	0.04	17	-0.104995976789704	0.437217019239515	73.0610591105957	0.000139547594115876	0	0
7.1	0.04	18	-0.0607312788258503	0.330958444006849	60.8440041127451	0.000149299715100375	0	0
7.1	0.04	19	-0.00559418541516766	0	0	0.00000976449457283549	0	0
7.1	0.04	20	-0.045944541945949	0.203928606125039	37.1130471662787	0.0000990551700344189	0	0
7.1	0.04	21	-0.0945784022670172	0.329946463221831	60.7063574619869	0.000238347097137181	0	0
7.1	0.04	22	NA	NA	NA	0.0000474156156201024	0	0
7.1	0.04	23	-0.0419332770491626	0.0454235240615551	2.84674798305873	0.000197699398994487	0	0
7.1	0.04	24	-0.039328750224438	0.258324076481027	48.6235139161979	0.000403274977592346	0	0
7.1	0.04	25	-0.0839984242183189	0.34646266070086	63.0306239952099	0.0000263701008332403	0	0
7.1	0.04	26	-0.0357420079086317	0.213960895476856	39.3769413708269	0.000189987903705636	0	0
7.1	0.04	27	-0.11198263727896	0.421620086510393	71.6416256829782	0.0000121321120715027	0	0
7.1	0.04	28	-0.0583917148353875	0.322509933651926	59.6105009986945	0.0000765339920184145	0	0
7.1	0.04	29	-0.0443311884373779	0.261481225069168	49.2357961248144	0.0000687335913782795	0	0
7.1	0.04	30	NA	NA	NA	0.000117471382790494	0	0
7.1	0.04	31	-0.049673707350218	0.209131509023229	38.3151372030064	0.000096763934663307	0	0
7.1	0.04	32	-0.0826887205417006	0.304903619119602	56.8874087847761	0.0000215547747675423	0	0
7.1	0.04	33	-0.0663453984696802	0.294188254378173	55.1402327682386	0.000417889682824577	0	0
7.1	0.04	34	-0.0707719078315876	0.367396260169949	65.7150195197728	0.000238108183169691	0	0
7.1	0.04	35	-0.0768840007773513	0.36041480840091	64.8435093500622	0.000049381487625768	0	0
7.1	0.04	36	-0.089825455660691	0.436288778120805	72.9980078735344	0.000174368619965608	0	0
7.1	0.04	37	-0.0584601715276621	0.282095918622461	53.0639415759171	0.000080734016426401	0	0
7.1	0.04	38	-0.0453888109114619	0.244210281528622	45.8525833115016	0.000482438325982703	0	0
7.1	0.04	39	-0.0275745465405748	0	0	0.000149222338296128	0	0
7.1	0.04	40	-0.00963885768813211	0	0	0.00000824859298881607	0	0
7.1	0.04	41	-0.0270423055981686	0.00131416458704368	0.00245105600385285	0.000124861042869656	0	0
7.1	0.04	42	-0.027809360385684	0	0	0.0000414673745240207	0	0
7.1	0.04	43	-0.105768058810982	0.445985139935303	73.8458795189838	0.000122683515084665	0	0
7.1	0.04	44	-0.0948233033135451	0.376023185719622	66.7287035984597	0.000100080297719104	0	0
7.1	0.04	45	-0.00415579732856082	0	0	0.000273480733658174	0	0
7.1	0.04	46	-0.0830658339134782	0.424016640373397	71.8465077317963	0.0000921725411630509	0	0
7.1	0.04	47	-0.0465115213757736	0.210806148810653	38.661490357838	0.000150695062523461	0	0
7.1	0.04	48	-0.0686592516220455	0.270635197490978	50.9995717500173	0.0000355705509639342	0	0
7.1	0.04	49	-0.0414398372430268	0.209893756737123	38.4564625154463	0.0000653062909292553	0	0
7.1	0.04	50	-0.0177748546648706	0	0	0.0000786822108244948	0	0
7.1	0.04	51	-0.081890528752607	0.35899595552193	64.6712768751905	0.000267867143574056	0	0
7.1	0.04	52	-0.0403537394485348	0.276128278990088	51.975118403789	0.000519210009869977	0	0
7.1	0.04	53	-0.0903439716720399	0.292860718329644	54.9009916038813	0.000248715751214422	0	0
7.1	0.04	54	-0.0823652958776368	0.347036599689866	63.0964233905219	0.000210954679829902	0	0
7.1	0.04	55	-0.0509967077969317	0.27888981603075	52.4526394726531	0.000366359810145584	0	0
7.1	0.04	56	-0.0710934455074642	0.36140959758813	64.9611402294324	0.000134393760064125	0	0
7.1	0.04	57	-0.0566527073537875	0.187202128763519	33.2126842012268	0.0000425502290685253	0	0
7.1	0.04	58	-0.102617654817459	0.374484878868075	66.5472536040893	0.000189846495948534	0	0
7.1	0.04	59	-0.0865933211524209	0.342209075664922	62.4563415404363	0.000157388405877562	0	0
7.1	0.04	60	-0.0251348040059684	0	0	0.0000162285236208955	0	0
7.1	0.04	61	-0.0464720462646375	0.154765607273272	25.3766003418466	0.000254180619577652	0	0
7.1	0.04	62	-0.0890911759529677	0.310127669039717	57.7239518084208	0.0000656810462743224	0	0
7.1	0.04	63	-0.116717279875186	0.449613963248437	74.1706857476888	0.0000982337893453894	0	0
7.1	0.04	64	-0.0416498288290677	0.0755651556430732	7.50347015997903	0.0003785474927575	0	0
7.1	0.04	65	-0.0663906132330712	0.282130229616344	53.0568154876178	0.000487631531333519	0	0
7.1	0.04	66	-0.0523665284199139	0.238753306412652	44.723680342189	0.000262275005535688	0	0
7.1	0.04	67	NA	NA	NA	0.000366203452250973	0	0
7.1	0.04	68	-0.0541051099508049	0.32541957037139	60.0711381477392	0.000327385255061315	0	0
7.1	0.04	69	-0.0886825531780379	0.368872169983635	65.872202665941	0.0000104152400045831	0	0
7.1	0.04	70	-0.00997958377354807	0	0	0.000125702951265561	0	0
7.1	0.04	71	-0.0177674661602589	0	0	0.0000873628885594256	0	0
7.1	0.04	72	-0.080329488985379	0.316395003561671	58.7046695084578	0.0000908575734717744	0	0
7.1	0.04	73	-0.0619890280612146	0.221566695865418	41.0827905985444	0.00000822222443340365	0	0
7.1	0.04	74	-0.0431954872477322	0.201879980420234	36.6398932006993	0.00064685252077694	0	0
7.1	0.04	75	-0.0688908903932372	0.332724215457105	61.1214887916659	0.000233223178328171	0	0
7.1	0.04	76	-0.0879505696995693	0.284962623519208	53.5616586991774	0.000146779214486069	0	0
7.1	0.04	77	-0.0426132149530817	0.240533481820669	45.0636789725616	0.000054493435812717	0	0
7.1	0.04	78	-0.101312229205034	0.372806670671316	66.3640159214094	-0.0000062144906807202	0	0
7.1	0.04	79	-0.0853145269107757	0.334101448297523	61.2928657975879	0.000523751990684602	0	0
7.1	0.04	80	-0.0581688581072131	0.26698975708589	50.2746782427984	0.00014822706243608	0	0
7.1	0.04	81	-0.108967221862311	0.461043211542892	75.0846501454959	0.0000968318584755368	0	0
7.1	0.04	82	-0.0434823376833431	0.246499863756548	46.2972308385414	0.000299488474538474	0	0
7.1	0.04	83	-0.00676716575438916	0	0	0.000201366825053264	0	0
7.1	0.04	84	-0.0660515615006966	0.305060076421319	56.9105564160185	0.000131047903718889	0	0
7.1	0.04	85	-0.0293328905097344	0	0	0.0000302384066245234	0	0
7.1	0.04	86	-0.0479192520244734	0.207149217371289	37.8515179652032	0.000042480158508505	0	0
7.1	0.04	87	-0.0738300754120417	0.319347875267948	59.144268707195	0.0000615076755721598	0	0
7.1	0.04	88	-0.0722647187237077	0.369193402960493	65.9138758210294	0.0000699975810469368	0	0
7.1	0.04	89	-0.0506033127245409	0.289671556503435	54.3517930143475	0.000259792851759435	0	0
7.1	0.04	90	-0.0127849685087923	0	0	0.000122563275434678	0	0
7.1	0.04	91	-0.0231184544123307	0.00132851820170038	0.00250581426458815	0.000267126203178551	0	0
7.1	0.04	92	-0.110706708186706	0.450954776991348	74.2648309258513	0.000221003146905746	0	0
7.1	0.04	93	-0.0392679338971788	0.19589215032934	35.2575851146679	0.000119563048759287	0	0
7.1	0.04	94	-0.10813600891909	0.388086824682584	68.1300361561017	0.000279711356876384	0	0
7.1	0.04	95	-0.00844503161815386	0	0	0.0000381471511718903	0	0
7.1	0.04	96	-0.011464703859834	0	0	0.0000243078167484216	0	0
7.1	0.04	97	-0.0740437325591066	0.314613743864188	58.4442627711454	0.000171596260478096	0	0
7.1	0.04	98	-0.0306942606658199	0	0	0.000115779094938886	0	0
7.1	0.04	99	-0.0627994020698429	0.262242243194548	49.3860418374253	0.0000248478861637344	0	0
7.1	0.04	100	-0.0659435596288038	0.227585016683605	42.3770840692564	0.000078924205944556	0	0
7.3	0.04	1	-0.016233260680779	0	0	0.00000417326304594944	0	0
7.3	0.04	2	-0.0237032643015812	0	0	0.0000691989226161693	0	0
7.3	0.04	3	-0.0301610739702568	0.000457997017009628	0.000297934482059586	0.0000547885845530088	0	0
7.3	0.04	4	-0.0818242613093845	0.336438883995036	61.616425373171	0.000232472209696302	0	0
7.3	0.04	5	-0.0372928666029342	0.175342005674218	30.3878313336518	0.0000144131159317903	0	0
7.3	0.04	6	-0.0691330346590054	0.28475436397316	53.5181113527962	0.000135295591847213	0	0
7.3	0.04	7	-0.0964836666824482	0.374705699552909	66.5834537900828	0.000131347923552346	0	0
7.3	0.04	8	-0.0691619877834015	0.381801348768194	67.4311662399875	0.0000670826235540632	0	0
7.3	0.04	9	-0.0224227472131493	0	0	0.0000246172470110132	0	0
7.3	0.04	10	-0.0449881052059757	0.256580744246354	48.3171236099409	0.0000105458160952297	0	0
7.3	0.04	11	-0.0853583539358662	0.330934080937938	60.8504515907943	0.0000792970352724472	0	0
7.3	0.04	12	-0.011898541498704	0	0	0.000147526159283205	0	0
7.3	0.04	13	-0.139162651602376	0.51952969555491	79.2980544838791	0.000045892744142549	0	0
7.3	0.04	14	-0.116145462453187	0.418791824965904	71.3440931396407	0.0000577006242498757	0	0
7.3	0.04	15	-0.0242427579181986	0.170319817920953	29.1595163757174	0.000315347063191568	0	0
7.3	0.04	16	-0.042647138801602	0.20614025919116	37.6403956337226	0.0000984981601417783	0	0
7.3	0.04	17	-0.0615653362141828	0.320586566493972	59.3243373765636	0.000103239399103666	0	0
7.3	0.04	18	-0.0470436267496524	0.2745115552885	51.6721277523121	0.00000740330433458321	0	0
7.3	0.04	19	-0.0842101108343132	0.336793520782392	61.7032968764982	0.000109989239307181	0	0
7.3	0.04	20	-0.0801891224605735	0.370130999246328	66.0299146817852	0.00012733522789332	0	0
7.3	0.04	21	-0.101315265080869	0.405599144827208	70.0271580191929	0.0000420375776595984	0	0
7.3	0.04	22	-0.0236290716717082	0	0	0.000037782043642155	0	0
7.3	0.04	23	-0.0723352287362691	0.385992402200349	67.9168403096194	0.000018183362923121	0	0
7.3	0.04	24	-0.086759373016085	0.377522025138344	66.9230436910242	0.000175448109062919	0	0
7.3	0.04	25	-0.0683464613112781	0.34805820339461	63.2335350303851	0.000119709163604315	0	0
7.3	0.04	26	-0.121986069702589	0.393184395037617	68.7103901690233	0.00018708792270979	0	0
7.3	0.04	27	-0.0601803736198937	0.323128922997992	59.7364920069176	0.00006167521975394	0	0
7.3	0.04	28	-0.0491577101380836	0.302429792987998	56.5073325920236	0.0000387733261316493	0	0
7.3	0.04	29	-0.090334638672057	0.384002679822149	67.6852288057443	0.000207606048836365	0	0
7.3	0.04	30	-0.0635814646913137	0.321501119001235	59.4587055278329	0.0000507828663455125	0	0
7.3	0.04	31	-0.105891924038628	0.458200715898564	74.8769959358765	0.0000811041258521554	0	0
7.3	0.04	32	-0.0702088763057292	0.368981152173163	65.8964628410793	0.000498538643749281	0	0
7.3	0.04	33	-0.0937711585841268	0.44950347524946	74.1521587457799	0.000281239145673899	0	0
7.3	0.04	34	-0.0519284399402729	0.203672537472803	37.090087349297	0.0000813971226187087	0	0
7.3	0.04	35	NA	NA	NA	0.0000222490724823332	0	0
7.3	0.04	36	-0.116540331453172	0.407225481716495	70.191861045485	0.000191911685566599	0	0
7.3	0.04	37	-0.0957318505752348	0.364322883076569	65.3192686185926	0.00022696484186189	0	0
7.3	0.04	38	-0.0891995236905316	0.336105801391253	61.5835010757848	0.000143268688410246	0	0
